Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2020-06-25,Gambit,5.8,"Good day out. Started at 5am with a few routes in Boulder Canyon before work, then headed to Eldo at 12:30. Hiked up in blazing sun, but clouded over for the climb. I led P2, P4 and P5. Took on the offwidth at start of P4",https://www.mountainproject.com/route/105751960/gambit,5,Colorado > Boulder > Eldorado Canyon State Park > Shirt Tail Peak,3.6,-1,Lead,Fell/Hung,Trad,Not Assigned,88.0,Shirt Tail Peak,Colorado
2020-06-25,Splitting Hares,5.10a,Weird but fun.,https://www.mountainproject.com/route/105760332/splitting-hares,1,Colorado > Boulder > Boulder Canyon > The Bowling Alley > Lower Right Side,2.3,-1,Lead,Onsight,Sport,Not Assigned,60.0,Lower Right Side,Colorado
2020-06-25,Bad Girls Get Spanked,5.11b,Two takes. Could definitely redpoint ,https://www.mountainproject.com/route/105752563/bad-girls-get-spanked,1,Colorado > Boulder > Boulder Canyon > The Bowling Alley > Main Crag,2.5,-1,TR,Not Led,"Sport, TR",Not Assigned,88.0,Main Crag,Colorado
2020-06-24,Midge Squadron,5.11b/c,"Good challenge but got up it in the end. Under pressure from a thunderstorm rolling in. Fun, would be good to redpoint after I link the moves better. ",https://www.mountainproject.com/route/105764451/midge-squadron,1,Colorado > Boulder > Boulder Canyon > The Bowling Alley > Main Crag,2.5,-1,Lead,Fell/Hung,Sport,Not Assigned,90.0,Main Crag,Colorado
2020-06-24,Mosquito Burrito,5.9-,Fun for slab! Holds improve higher up. Thinnest climbing is 2nd-3rd bolt. ,https://www.mountainproject.com/route/105748448/mosquito-burrito,1,Colorado > Boulder > Boulder Canyon > The Bowling Alley > Main Crag,2.7,-1,Lead,Onsight,"Sport, TR",Not Assigned,105.0,Main Crag,Colorado
2020-06-23,Empor,5.7+,"I led each pitch, pitched it out. Lauren followed me. P2 was the best. P3 was spicy. Great after work climb.",https://www.mountainproject.com/route/105748142/empor,3,Colorado > Boulder > Boulder Canyon > Cob Rock,3.0,-1,Lead,Onsight,Trad,Not Assigned,220.0,Cob Rock,Colorado
2020-06-21,Dominator,5.10c,Threw a nice jam,https://www.mountainproject.com/route/105758062/dominator,1,Colorado > Boulder > Boulder Canyon > Avalon > Second Tier > Three Dihedrals,3.0,-1,Lead,Onsight,Sport,Not Assigned,60.0,Three Dihedrals,Colorado
2020-06-21,Twin Peaks,5.10a/b,"Watched Josh a bit first. Annie hung the bolts. Fun, but felt harder than a/b",https://www.mountainproject.com/route/105756535/twin-peaks,1,Colorado > Boulder > Boulder Canyon > The Watermark,2.0,-1,Lead,Flash,"Sport, TR",Not Assigned,90.0,The Watermark,Colorado
2020-06-21,Glennevere,5.8,"Good warmup. Cragging with Josh, Annie, Hans, Christopher, and Jeff (friend of Hans)",https://www.mountainproject.com/route/105756532/glennevere,1,Colorado > Boulder > Boulder Canyon > The Watermark,2.0,-1,Lead,Onsight,Sport,Not Assigned,65.0,The Watermark,Colorado
2020-06-21,The Clipboard,5.11a/b,"First 11!!! Got some beta/watched Annie and Josh go, then flashed it. Great feeling and really fun route.",https://www.mountainproject.com/route/105758257/the-clipboard,1,Colorado > Boulder > Boulder Canyon > Avalon > Second Tier > Clipboard Area,2.7,-1,Lead,Flash,Sport,Not Assigned,50.0,Clipboard Area,Colorado
2020-06-20,Mornin',5.7,"Awesome first alpine climb. Hans, Josh Barua, Christopher Hoffman and I. Hiking 4:45am, back to car at 5pm. Simul’d the 5.4 stuff, then Hans led P1 and I led P2 of 5.7. Simul’d ridge to snow ramp which Hans led. Took CDT and Flattop Trail back to car. ",https://www.mountainproject.com/route/105764388/mornin,2,Colorado > Alpine Rock > RMNP - Rock > Notchtop,2.5,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,170.0,Notchtop,Colorado
2020-06-18,Loyalty,5.9-,Def run out at the top without gear. Clipped some neighboring bolts and got hella rope drag. Fun route!,https://www.mountainproject.com/route/106571828/loyalty,1,Colorado > Boulder > Boulder Canyon > Across from The Bihedral aka Cascade Crag,2.4,-1,Lead,Onsight,Sport,Not Assigned,90.0,Across from The Bihedral aka Cascade Crag,Colorado
2020-06-18,"Rain Delay (Whodathunkit, led prior to the bolts)",5.10c,“Stick clipped” the first bolt by climbing the route to the right. But then started on the ground. Good fun!,https://www.mountainproject.com/route/106571843/rain-delay-whodathunkit-led-prior-to-the-bolts,1,Colorado > Boulder > Boulder Canyon > Across from The Bihedral aka Cascade Crag,2.7,3,Lead,Onsight,Sport,Not Assigned,90.0,Across from The Bihedral aka Cascade Crag,Colorado
2020-06-18,Spooked,5.10a,Cool roof.,https://www.mountainproject.com/route/106571875/spooked,1,Colorado > Boulder > Boulder Canyon > Across from The Bihedral aka Cascade Crag,2.4,-1,Lead,Onsight,Sport,Not Assigned,90.0,Across from The Bihedral aka Cascade Crag,Colorado
2020-06-18,Summer Nights,5.9-,No Notes,https://www.mountainproject.com/route/106564985/summer-nights,1,Colorado > Boulder > Boulder Canyon > Across from The Bihedral aka Cascade Crag,2.0,-1,Lead,Onsight,Sport,Not Assigned,70.0,Across from The Bihedral aka Cascade Crag,Colorado
2020-06-16,Slayer,5.10b,Noah came down from second draw and I climbed it afterward.,https://www.mountainproject.com/route/105761262/slayer,1,Colorado > Boulder > Boulder Canyon > Avalon > First Tier,2.2,-1,Lead,Flash,Sport,Not Assigned,70.0,First Tier,Colorado
2020-06-16,Iron Maiden,5.9,Noah put up the draws.,https://www.mountainproject.com/route/105760608/iron-maiden,1,Colorado > Boulder > Boulder Canyon > Avalon > First Tier,2.1,-1,Lead,Onsight,Sport,Not Assigned,70.0,First Tier,Colorado
2020-06-16,Lust,5.10c,Hell yeah. Good challenge but I pushed through. Might be my highest grade onsight?,https://www.mountainproject.com/route/105761271/lust,1,Colorado > Boulder > Boulder Canyon > Avalon > Second Tier > Tarot Wall,3.4,-1,Lead,Onsight,Sport,Not Assigned,90.0,Tarot Wall,Colorado
2020-06-16,Mists of Avalon,5.10a,SHIRTLESS SEND,https://www.mountainproject.com/route/105761322/mists-of-avalon,1,Colorado > Boulder > Boulder Canyon > Avalon > First Tier,2.4,-1,Lead,Onsight,Sport,Not Assigned,90.0,First Tier,Colorado
2020-06-16,The Tower,5.10a,No Notes,https://www.mountainproject.com/route/105761340/the-tower,1,Colorado > Boulder > Boulder Canyon > Avalon > Second Tier > Tarot Wall,2.9,-1,Lead,Onsight,Sport,Not Assigned,100.0,Tarot Wall,Colorado
2020-06-14,Man Hands,5.10d,Very tough on tired arms. Jugged through the cruxes to clean.,https://www.mountainproject.com/route/106860276/man-hands,1,Colorado > South Platte > Devil's Head > Radio Head,3.0,-1,TR,Not Led,"Trad, Sport",Not Assigned,80.0,Radio Head,Colorado
2020-06-14,White Dwarf,5.10c,"Spent a while at the start of the gear crack thinking about my pro, probably could’ve just climbed through to the bolt. Top was thin fingers, took and fell once each. Then got a hand out left and figured it out. Fun! Way harder than Lord of the Flies ",https://www.mountainproject.com/route/106901204/white-dwarf,1,Colorado > South Platte > Devil's Head > Radio Head,2.9,-1,Lead,Fell/Hung,"Trad, Sport",Not Assigned,88.0,Radio Head,Colorado
2020-06-14,Right of Center,5.8,No Notes,https://www.mountainproject.com/route/106859277/right-of-center,1,Colorado > South Platte > Devil's Head > Radio Head,1.8,-1,Lead,Onsight,Sport,Not Assigned,60.0,Radio Head,Colorado
2020-06-14,Lord of the Flies,5.10c,Dope. Fun and varied. Very happy to onsight another 10.,https://www.mountainproject.com/route/106859268/lord-of-the-flies,1,Colorado > South Platte > Devil's Head > Radio Head,2.7,3,Lead,Onsight,Sport,Not Assigned,100.0,Radio Head,Colorado
2020-06-13,Tofonareeker,5.8,"w/ Miller. Bit of tomfoolery, making our own lines, 20ft pitches. Miller led an off route offwidth to finish while clouds were rolling in. I took and floundered my way up quick. Got some rain while walking off.
I led P3. ",https://www.mountainproject.com/route/105764700/tofonareeker,4,Colorado > South Platte > Turkey Rocks > Turkey Rock,1.8,-1,Lead,Onsight,Trad,Not Assigned,300.0,Turkey Rock,Colorado
2020-06-13,Gobble Up,5.8,Clean,https://www.mountainproject.com/route/105750370/gobble-up,1,Colorado > South Platte > Turkey Rocks > Turkey Perch,2.9,-1,Follow,Not Led,Trad,Not Assigned,88.0,Turkey Perch,Colorado
2020-06-13,Left Handed Jew,5.7+,Took twice. First crack lead.,https://www.mountainproject.com/route/105749284/left-handed-jew,1,Colorado > South Platte > Turkey Rocks > Turkey Perch,3.1,-1,Lead,Fell/Hung,"Trad, TR",Not Assigned,70.0,Turkey Perch,Colorado
2020-06-11,Fandango,5.5,Led P2. Was tired after climbing Green Mountain earlier in the day lol. Awesome sunset over Indian Peaks Wilderness from the summit.,https://www.mountainproject.com/route/105748508/fandango,5,Colorado > Boulder > Flatirons > North > First Flatiron,3.0,-1,Lead,Onsight,Trad,Not Assigned,88.0,First Flatiron,Colorado
2020-06-07,Rebuffat's Arete,5.7,Awesome addition to amazing route. Most exposure I&#39;ve ever had. Was actually above the vultures.,https://www.mountainproject.com/route/108095626/rebuffats-arete,1,Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Lumpe to the top,3.7,4,Follow,Not Led,Trad,Not Assigned,190.0,Redgarden - Lumpe to the top,Colorado
2020-06-07,Rewritten,5.7,"w/Matt Segler. 5.5hrs car-car. One of my favorite days climbing yet. Led P2, P6. Whole route clean.",https://www.mountainproject.com/route/105750106/rewritten,6,Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Lumpe to the top,3.7,4,Lead,Onsight,Trad,Not Assigned,650.0,Redgarden - Lumpe to the top,Colorado
2020-06-06,Animation,5.8,No Notes,https://www.mountainproject.com/route/105749785/animation,1,Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World,3.2,-1,Lead,Onsight,Sport,Not Assigned,100.0,Lower Animal World,Colorado
2020-06-06,Lazy Day,5.9+,No Notes,https://www.mountainproject.com/route/106147677/lazy-day,1,Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World,1.9,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,Lower Animal World,Colorado
2020-06-05,Idle Hands,5.6,No Notes,https://www.mountainproject.com/route/105748079/idle-hands,1,Colorado > Boulder > Boulder Canyon > The Boulderado,2.0,-1,Lead,Onsight,"Trad, TR",Not Assigned,88.0,The Boulderado,Colorado
2020-06-05,The Bastille Crack,5.7,"Hans Lead P1-3 linked and I lead 4-5 linked. Such a hard lead, stoked to get it.",https://www.mountainproject.com/route/105748490/the-bastille-crack,5,Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face,3.5,-1,Lead,Onsight,Trad,Not Assigned,350.0,The Bastille - N Face,Colorado
2020-06-05,SE Chimney,5.5 R,We bailed after P1 because of thunder. Rapped off tat and just made it to the ground with Hans’ 70m,https://www.mountainproject.com/route/107501085/se-chimney,1,Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - S Face,2.0,-1,Follow,Not Led,Trad,Not Assigned,88.0,Wind Tower - S Face,Colorado
2020-06-05,Wind Ridge,5.7,"Led pitches 1 and 2, then followed to top. Linked 1/2, Hans linked 3/4",https://www.mountainproject.com/route/105748361/wind-ridge,4,Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face,3.1,-1,Not Specified,Not Led,Trad,Not Assigned,88.0,Wind Tower - SW Face,Colorado
2020-06-03,Lost in Space Direct,5.9,"Led first half of pitch 3, and pitch 4. Followed others. First real trad lead!",https://www.mountainproject.com/route/105755386/lost-in-space-direct,4,Colorado > South Platte > West Creek > Sheep's Nose,3.2,-1,Lead,Onsight,Trad,Not Assigned,88.0,Sheep's Nose,Colorado
2020-05-31,Steppenwolf,5.9,Didn’t make it up. Got exhausted and foot was killing me in new shoes. ,https://www.mountainproject.com/route/105749686/steppenwolf,1,Colorado > South Platte > Turkey Rocks > Turkey Perch,3.2,-1,TR,Not Led,Trad,Not Assigned,88.0,Turkey Perch,Colorado
2020-05-31,Reefer Madness,5.8,No Notes,https://www.mountainproject.com/route/105748822/reefer-madness,1,Colorado > South Platte > Turkey Rocks > Turkey Perch,2.9,-1,Follow,Not Led,Trad,Not Assigned,88.0,Turkey Perch,Colorado
2020-05-31,Left Handed Jew,5.7+,First crack climb,https://www.mountainproject.com/route/105749284/left-handed-jew,1,Colorado > South Platte > Turkey Rocks > Turkey Perch,3.1,-1,Follow,Not Led,"Trad, TR",Not Assigned,70.0,Turkey Perch,Colorado
2020-05-30,The Army Route,5.5,Bailed due to thunder. Rapped,https://www.mountainproject.com/route/105754525/the-army-route,1,Colorado > Colorado Springs > North Cheyenne Canyon > The Pinnacle,2.6,-1,Follow,Not Led,Trad,Not Assigned,88.0,The Pinnacle,Colorado
2020-05-30,Crack Parallel,5.7+,"Led P1, followed P2",https://www.mountainproject.com/route/105754555/crack-parallel,2,Colorado > Colorado Springs > North Cheyenne Canyon > West Face (The Pinnacle West Face),3.1,-1,Lead,Onsight,Trad,Not Assigned,88.0,West Face (The Pinnacle West Face),Colorado
2020-05-06,TJ's Demise,5.9+,Good fun. ,https://www.mountainproject.com/route/106074077/tjs-demise,1,Tennessee > Leda,2.7,-1,Lead,Onsight,Sport,Not Assigned,60.0,Leda,Tennessee
2020-05-06,Bone-Yard PickN,5.10a,Good fun. Great last climb of the trip. ,https://www.mountainproject.com/route/107904705/bone-yard-pickn,1,Tennessee > Leda,2.3,-1,Lead,Onsight,Sport,Not Assigned,60.0,Leda,Tennessee
2020-05-06,Margin Walker,5.11a/b,"Impressed myself. Definitely took and swung around the arete, and pulled up on the second draw to make sure I wouldn’t fall before I clipped it. Did the permadraw extension as well. Fun route. ",https://www.mountainproject.com/route/106404304/margin-walker,1,Tennessee > Leda,2.8,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Leda,Tennessee
2020-05-06,Fanfair,5.7+,No Notes,https://www.mountainproject.com/route/106078878/fanfair,1,Tennessee > Leda,2.6,-1,Lead,Onsight,Sport,Not Assigned,60.0,Leda,Tennessee
2020-05-05,Premarital Drilling,5.10b,No Notes,https://www.mountainproject.com/route/106508340/premarital-drilling,1,Tennessee > Foster Falls > The Left Bunker,2.2,-1,Lead,Redpoint,Sport,Not Assigned,88.0,The Left Bunker,Tennessee
2020-05-04,Mammy,5.9,No Notes,https://www.mountainproject.com/route/105892528/mammy,1,Tennessee > Foster Falls > Jimmywood,2.2,-1,Lead,Onsight,Sport,Not Assigned,60.0,Jimmywood,Tennessee
2020-05-04,Fish-eyed Fool,5.10b,"Did surprisingly well after not climbing for two months. Took after the second bolt to take pictures, then finished in one go from there. Edit: guess I’m going to have to cross the country now to get this send haha. I’ll send this damn route one day!!",https://www.mountainproject.com/route/105932718/fish-eyed-fool,1,Tennessee > Foster Falls > The Sanford Wall,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,The Sanford Wall,Tennessee
2020-05-04,Grey Matter,5.9 PG13,Tried not to use the tree. Mostly succeeded,https://www.mountainproject.com/route/105932750/grey-matter,1,Tennessee > Foster Falls > The Sanford Wall,1.6,-1,Lead,Onsight,Sport,Not Assigned,70.0,The Sanford Wall,Tennessee
2020-05-04,Sport Puppy,5.8,No Notes,https://www.mountainproject.com/route/111751471/sport-puppy,1,Tennessee > Foster Falls > Gutbuster Area,2.3,-1,Lead,Onsight,Sport,Not Assigned,60.0,Gutbuster Area,Tennessee
2020-03-29,Ace in the Hole,5.8,Fun with a nice view,https://www.mountainproject.com/route/114215670/ace-in-the-hole,1,Tennessee > Obed & Clear Creek > Fort Sandstone,2.6,-1,Lead,Onsight,Sport,Not Assigned,88.0,Fort Sandstone,Tennessee
2020-03-29,Dutch Boy,5.10b,Pretty bad attempt. Grabbed a draw. Was wearing painful shoes,https://www.mountainproject.com/route/106702402/dutch-boy,1,Tennessee > Obed & Clear Creek > Tieranny Roofs,2.1,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Tieranny Roofs,Tennessee
2020-03-29,Latex Lover,5.11a,Awesome! Come back and project/send,https://www.mountainproject.com/route/107882986/latex-lover,1,Tennessee > Obed & Clear Creek > Middle Obed,3.6,-1,TR,Not Led,Sport,Not Assigned,85.0,Middle Obed,Tennessee
2020-03-28,Sam's Party Store,5.10a,Fun! Nice to finally send something this trip,https://www.mountainproject.com/route/118572313/sams-party-store,1,Tennessee > Obed & Clear Creek > Fort Sandstone,3.2,-1,Lead,Onsight,Sport,Not Assigned,88.0,Fort Sandstone,Tennessee
2020-03-28,Shadowhawk,5.9,No Notes,https://www.mountainproject.com/route/106111652/shadowhawk,1,Tennessee > Obed & Clear Creek > South Clear Creek > Image Wall,2.7,-1,Lead,Flash,Sport,Not Assigned,90.0,Image Wall,Tennessee
2020-03-28,Nose Bleed Section,5.10b,Pretty sad attempt. Didn’t top out. Almost decked after a first bolt fall.,https://www.mountainproject.com/route/106954605/nose-bleed-section,1,Tennessee > Obed & Clear Creek > South Clear Creek > The Balcony,2.3,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,The Balcony,Tennessee
2020-03-27,Rage,5.12c,Followed Miller. Made it like 3 draws out. Such a beautiful roof.,https://www.mountainproject.com/route/106270396/rage,1,Tennessee > Obed & Clear Creek > South Clear Creek > Stephen King Library,3.9,-1,TR,Not Led,Sport,Not Assigned,60.0,Stephen King Library,Tennessee
2020-03-27,Pet Sematary,5.11a,Followed Miller up. Those slopers are tough,https://www.mountainproject.com/route/106768073/pet-sematary,1,Tennessee > Obed & Clear Creek > South Clear Creek > Stephen King Library,2.8,-1,TR,Not Led,Sport,Not Assigned,40.0,Stephen King Library,Tennessee
2020-03-19,Shrimp Dude,5.10a,"Ended up taking right near the anchors, was frustrated. Sat at the bottom and chatted for 10mins with Elin and Ksen, then decided to have another attempt at it. Got it clean the second time!",https://www.mountainproject.com/route/107645399/shrimp-dude,1,Alabama > Sand Rock > The Islands,2.9,-1,Lead,Redpoint,Sport,Not Assigned,60.0,The Islands,Alabama
2020-03-19,Shrimp Dude,5.10a,No Notes,https://www.mountainproject.com/route/107645399/shrimp-dude,1,Alabama > Sand Rock > The Islands,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,The Islands,Alabama
2020-03-19,Cinco de Mayo,5.10c/d,No Notes,https://www.mountainproject.com/route/106311736/cinco-de-mayo,1,Alabama > Sand Rock > Holiday Block,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,40.0,Holiday Block,Alabama
2020-03-19,Big Trouble in Little China,5.10-,No Notes,https://www.mountainproject.com/route/108060175/big-trouble-in-little-china,1,Alabama > Sand Rock > New Wall (AKA Kurt Russell Block),2.5,-1,Lead,Onsight,Sport,Not Assigned,30.0,New Wall (AKA Kurt Russell Block),Alabama
2020-03-19,My Dog Has Fleas,5.9-,No Notes,https://www.mountainproject.com/route/105915399/my-dog-has-fleas,1,Alabama > Sand Rock > Holiday Block,2.6,-1,Lead,Redpoint,Sport,Not Assigned,60.0,Holiday Block,Alabama
2020-03-01,Two Man Party Red,5.5,Don&#39;t remember exactly which two routes we did so I ticked a couple in the general right area. ,https://www.mountainproject.com/route/106109923/two-man-party-red,2,Georgia > Mount Yonah > Main Face,1.8,-1,Not Specified,Not Led,"Trad, Sport, TR",Not Assigned,200.0,Main Face,Georgia
2020-03-01,Two Man Party Green,5.4,No Notes,https://www.mountainproject.com/route/110991193/two-man-party-green,2,Georgia > Mount Yonah > Main Face,1.6,-1,Not Specified,Not Led,Sport,Not Assigned,200.0,Main Face,Georgia
2020-02-15,Cinco de Mayo,5.10c/d,No Notes,https://www.mountainproject.com/route/106311736/cinco-de-mayo,1,Alabama > Sand Rock > Holiday Block,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,40.0,Holiday Block,Alabama
2020-02-15,Knob Wall,5.6,No Notes,https://www.mountainproject.com/route/105927952/knob-wall,1,Alabama > Sand Rock > Sun Wall,2.9,-1,Lead,Onsight,Trad,Not Assigned,80.0,Sun Wall,Alabama
2020-02-15,Oyster,5.10a,No Notes,https://www.mountainproject.com/route/105926850/oyster,1,Alabama > Sand Rock > Holiday Block,3.1,-1,Lead,Flash,Sport,Not Assigned,80.0,Holiday Block,Alabama
2020-02-14,Heave Ho,5.11-,Got the crux first time. Fuck yeah.,https://www.mountainproject.com/route/106102019/heave-ho,1,Alabama > Sand Rock > Jaws Block/West Side Rock,2.9,3,Lead,Fell/Hung,Sport,Not Assigned,30.0,Jaws Block/West Side Rock,Alabama
2020-01-25,Holy War,5.9+,No Notes,https://www.mountainproject.com/route/108668668/holy-war,1,Tennessee > Foster Falls > Wall of Useless Conflict,3.7,-1,Lead,Onsight,Sport,Not Assigned,95.0,Wall of Useless Conflict,Tennessee
2020-01-25,Sibling Rivalry,5.7+,No Notes,https://www.mountainproject.com/route/113602729/sibling-rivalry,1,Tennessee > Foster Falls > Wall of Useless Conflict,2.5,-1,Lead,Onsight,Sport,Not Assigned,50.0,Wall of Useless Conflict,Tennessee
2020-01-25,"He Said, She Said",5.8+,No Notes,https://www.mountainproject.com/route/111855953/he-said-she-said,1,Tennessee > Foster Falls > Wall of Useless Conflict,2.4,-1,Lead,Onsight,Sport,Not Assigned,95.0,Wall of Useless Conflict,Tennessee
2019-11-24,Saturated,5.8,No Notes,https://www.mountainproject.com/route/108440738/saturated,1,Tennessee > Foster Falls > Jimmywood,3.2,-1,Lead,Redpoint,Sport,Not Assigned,90.0,Jimmywood,Tennessee
2019-11-24,Fish-eyed Fool,5.10b,Was pumped on the crimps right under anchors and let go. Damnit.,https://www.mountainproject.com/route/105932718/fish-eyed-fool,1,Tennessee > Foster Falls > The Sanford Wall,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,The Sanford Wall,Tennessee
2019-11-24,Premarital Drilling,5.10b,No Notes,https://www.mountainproject.com/route/106508340/premarital-drilling,1,Tennessee > Foster Falls > The Left Bunker,2.2,-1,Lead,Flash,Sport,Not Assigned,88.0,The Left Bunker,Tennessee
2019-11-18,Bear Mountain Picnic,5.8+,No Notes,https://www.mountainproject.com/route/105932699/bear-mountain-picnic,1,Tennessee > Foster Falls > Jimmywood,2.8,-1,Lead,Flash,Sport,Not Assigned,80.0,Jimmywood,Tennessee
2019-11-17,Ankles Away,5.9,No Notes,https://www.mountainproject.com/route/105888384/ankles-away,1,Tennessee > Foster Falls > The Dihedrals,2.8,-1,Lead,Redpoint,Sport,Not Assigned,75.0,The Dihedrals,Tennessee
2019-11-17,The Young and the Restless,5.9,No Notes,https://www.mountainproject.com/route/106954540/the-young-and-the-restless,1,Tennessee > Foster Falls > The Red Light District,2.1,-1,Lead,Pinkpoint,Sport,Not Assigned,50.0,The Red Light District,Tennessee
2019-11-17,Mammplitude,5.10a/b,No Notes,https://www.mountainproject.com/route/106387236/mammplitude,1,Tennessee > Foster Falls > The Red Light District,2.4,-1,Lead,Redpoint,Sport,Not Assigned,50.0,The Red Light District,Tennessee
2019-11-17,Fish-eyed Fool,5.10b,One take/fall. Need to rest better and use arms less.,https://www.mountainproject.com/route/105932718/fish-eyed-fool,1,Tennessee > Foster Falls > The Sanford Wall,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,The Sanford Wall,Tennessee
2019-11-17,Saturated,5.8,No Notes,https://www.mountainproject.com/route/108440738/saturated,1,Tennessee > Foster Falls > Jimmywood,3.2,-1,Lead,Fell/Hung,Sport,Not Assigned,90.0,Jimmywood,Tennessee
2019-09-01,K.S.B.,5.10d,"3 takes but no falls. Top roped it again to clean later. Such a fun route, go get it clean.",https://www.mountainproject.com/route/106885779/ksb,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Shire,3.6,4,Lead,Fell/Hung,Sport,Not Assigned,60.0,The Shire,Kentucky
2019-08-31,Dynabolt Gold,5.10a,First 10 send!! Great feeling. ,https://www.mountainproject.com/route/106422472/dynabolt-gold,1,Kentucky > Red River Gorge > Muir Valley > The Great Wall,3.1,-1,Lead,Onsight,Sport,Not Assigned,70.0,The Great Wall,Kentucky
2019-08-31,Rat Stew,5.10a,Followed my first 10 send with another one! Very fun route.,https://www.mountainproject.com/route/106061906/rat-stew,1,Kentucky > Red River Gorge > Muir Valley > Bruise Brothers Wall,3.2,-1,Lead,Onsight,Sport,Not Assigned,75.0,Bruise Brothers Wall,Kentucky
2019-01-20,Espolón de Oro,Easy Snow,No Notes,https://www.mountainproject.com/route/106619976/espolon-de-oro,1,International > North America > Mexico > Veracruz > Pico de Orizaba,3.1,-1,Not Specified,Not Led,"Snow, Alpine",Not Assigned,88.0,Pico de Orizaba,International
2019-01-01,Fish-eyed Fool,5.10b,First time at Fosters. Chris Hoffman convinced me to get on it even though I was only climbing like 8s at this point. Took prob every bolt and then whipped off the anchors and screamed all the way down. (First big fall outside). Classic. ,https://www.mountainproject.com/route/105932718/fish-eyed-fool,1,Tennessee > Foster Falls > The Sanford Wall,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,The Sanford Wall,Tennessee
2018-07-31,Clip a Dee Doo Dah,5.3,No Notes,https://www.mountainproject.com/route/105888037/clip-a-dee-doo-dah,2,New Hampshire > *Rumney > Jimmy Cliff,3.1,-1,Follow,Not Led,Sport,Not Assigned,300.0,Jimmy Cliff,New Hampshire
2018-07-08,27 Years of Climbing,5.8,No Notes,https://www.mountainproject.com/route/106125099/27-years-of-climbing,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Gallery,3.6,-1,Not Specified,Not Led,Sport,Not Assigned,65.0,The Gallery,Kentucky
